contestId,index,name,rating,tags,solvedCount,statement
2008,C,Longest Good Array,800,"['binary search', 'brute force', 'math']",36425,"Today, Sakurako was studying arrays. An array $$$a$$$ of length $$$n$$$ is considered good if and only if:
the array $$$a$$$ is increasing, meaning $$$a_{i - 1}  \lt  a_i$$$ for all $$$2 \le i \le n$$$;
the differences between adjacent elements are increasing, meaning $$$a_i - a_{i-1}  \lt  a_{i+1} - a_i$$$ for all $$$2 \le i  \lt  n$$$.
Sakurako has come up with boundaries $$$l$$$ and $$$r$$$ and wants to construct a good array of maximum length, where $$$l \le a_i \le r$$$ for all $$$a_i$$$.
Help Sakurako find the maximum length of a good array for the given $$$l$$$ and $$$r$$$."
2008,B,Square or Not,800,"['brute force', 'math', 'strings']",32921,"A beautiful binary matrix is a matrix that has ones on its edges and zeros inside.
Examples of four beautiful binary matrices.
Today, Sakurako was playing with a beautiful binary matrix of size $$$r \times c$$$ and created a binary string $$$s$$$ by writing down all the rows of the matrix, starting from the first and ending with the $$$r$$$-th. More formally, the element from the matrix in the $$$i$$$-th row and $$$j$$$-th column corresponds to the $$$((i-1)*c+j)$$$-th element of the string.
You need to check whether the beautiful matrix from which the string $$$s$$$ was obtained could be
squared
. In other words, you need to check whether the string $$$s$$$ could have been build from a
square
beautiful binary matrix (i.e., one where $$$r=c$$$)."
2008,A,Sakurako's Exam,800,"['brute force', 'constructive algorithms', 'greedy', 'math']",41722,"Today, Sakurako has a math exam. The teacher gave the array, consisting of $$$a$$$ ones and $$$b$$$ twos.
In an array, Sakurako
must
place either a '
+
' or a '
-
' in front of each element so that the sum of all elements in the array equals $$$0$$$.
Sakurako is not sure if it is possible to solve this problem, so determine whether there is a way to assign signs such that the sum of all elements in the array equals $$$0$$$."
2007,C,Dora and C++,1500,"['math', 'number theory']",15843,"Dora has just learned the programming language C++!
However, she has completely misunderstood the meaning of C++. She considers it as two kinds of adding operations on the array $$$c$$$ with $$$n$$$ elements. Dora has two integers $$$a$$$ and $$$b$$$. In one operation, she can choose one of the following things to do.
Choose an integer $$$i$$$ such that $$$1 \leq i \leq n$$$, and increase $$$c_i$$$ by $$$a$$$.
Choose an integer $$$i$$$ such that $$$1 \leq i \leq n$$$, and increase $$$c_i$$$ by $$$b$$$.
Note that $$$a$$$ and $$$b$$$ are
constants
, and they can be the same.
Let's define a
range
of array $$$d$$$ as $$$\max(d_i) - \min(d_i)$$$. For instance, the range of the array $$$[1, 2, 3, 4]$$$ is $$$4 - 1 = 3$$$, the range of the array $$$[5, 2, 8, 2, 2, 1]$$$ is $$$8 - 1 = 7$$$, and the range of the array $$$[3, 3, 3]$$$ is $$$3 - 3 = 0$$$.
After any number of operations (possibly, $$$0$$$), Dora calculates the range of the new array. You need to help Dora minimize this value, but since Dora loves exploring all by herself, you only need to tell her the minimized value."
2007,B,Index and Maximum Value,900,"['data structures', 'greedy']",25556,"After receiving yet another integer array $$$a_1, a_2, \ldots, a_n$$$ at her birthday party, Index decides to perform some operations on it.
Formally, there are $$$m$$$ operations that she is going to perform in order. Each of them belongs to one of the two types:
$$$\texttt{+ l r}$$$. Given two integers $$$l$$$ and $$$r$$$, for all $$$1 \leq i \leq n$$$ such that $$$l \leq a_i \leq r$$$, set $$$a_i := a_i + 1$$$.
$$$\texttt{- l r}$$$. Given two integers $$$l$$$ and $$$r$$$, for all $$$1 \leq i \leq n$$$ such that $$$l \leq a_i \leq r$$$, set $$$a_i := a_i - 1$$$.
For example, if the initial array $$$a = [7, 1, 3, 4, 3]$$$, after performing the operation $$$\texttt{+} \space 2 \space 4$$$, the array $$$a = [7, 1, 4, 5, 4]$$$. Then, after performing the operation $$$\texttt{-} \space 1 \space 10$$$, the array $$$a = [6, 0, 3, 4, 3]$$$.
Index is curious about the maximum value in the array $$$a$$$. Please help her find it after each of the $$$m$$$ operations."
2007,A,Dora's Set,800,"['greedy', 'math', 'number theory']",25232,"Dora has a set $$$s$$$ containing integers. In the beginning, she will put all integers in $$$[l, r]$$$ into the set $$$s$$$. That is, an integer $$$x$$$ is initially contained in the set if and only if $$$l \leq x \leq r$$$. Then she allows you to perform the following operations:
Select three
distinct
integers $$$a$$$, $$$b$$$, and $$$c$$$ from the set $$$s$$$, such that $$$\gcd(a, b) = \gcd(b, c) = \gcd(a, c) = 1^\dagger$$$.
Then, remove these three integers from the set $$$s$$$.
What is the maximum number of operations you can perform?
$$$^\dagger$$$Recall that $$$\gcd(x, y)$$$ means the
greatest common divisor
of integers $$$x$$$ and $$$y$$$."
2006,F,Dora's Paint,3500,"['brute force', 'combinatorics', 'constructive algorithms', 'graphs', 'implementation']",164,"Sadly, Dora poured the paint when painting the class mural. Dora considers the mural as the matrix $$$b$$$ of size $$$n \times n$$$. Initially, $$$b_{i,j} = 0$$$ for all $$$1 \le i, j \le n$$$.
Dora has only two brushes which have two different colors. In one operation, she can paint the matrix with one of two brushes:
The first brush has color $$$1$$$ on it and can paint one column of the matrix. That is, Dora chooses $$$1 \leq j \leq n$$$ and makes $$$b_{i,j} := 1$$$ for all $$$1 \leq i \leq n$$$;
The second brush has color $$$2$$$ on it and can paint one row of the matrix. That is, Dora chooses $$$1 \leq i \leq n$$$ and makes $$$b_{i,j} := 2$$$ for all $$$1 \leq j \leq n$$$.
Dora paints the matrix so that the resulting matrix $$$b$$$
contains only
$$$1$$$ and $$$2$$$.
For a matrix $$$b$$$, let $$$f(b)$$$ denote the minimum number of operations needed to turn the initial matrix (containing only $$$0$$$) into $$$b$$$. The
beauty
of a matrix $$$b$$$ is the number of ways to paint the initial matrix in exactly $$$f(b)$$$ operations to turn it into $$$b$$$. If there's no way to turn the initial matrix into $$$b$$$, the beauty of $$$b$$$ is $$$0$$$.
However, Dora made a uniformly random mistake; there's
exactly one
element different in the matrix $$$a$$$ given to you from the real matrix $$$b$$$. That is, there is exactly one pair $$$(i, j)$$$ such that $$$a_{i, j} = 3 - b_{i, j}$$$.
Please help Dora compute the expected beauty of the real matrix $$$b$$$ modulo $$$998\,244\,353$$$ (all possible $$$n^2$$$ mistakes have equal probability).
Since the size of the matrix is too large, Dora will only tell you the positions of $$$m$$$ elements of color $$$1$$$, and the remaining $$$n^2-m$$$ elements have color $$$2$$$."
2006,E,Iris's Full Binary Tree,3100,"['brute force', 'data structures', 'dfs and similar', 'trees']",317,"Iris likes full binary trees.
Let's define the depth of a rooted tree as the maximum number of
vertices
on the simple paths from some vertex to the root. A full binary tree of depth $$$d$$$ is a binary tree of depth $$$d$$$ with exactly $$$2^d - 1$$$ vertices.
Iris calls a tree a
$$$d$$$-binary
tree if some vertices and edges can be
added
to it to make it a full binary tree of depth $$$d$$$. Note that
any vertex
can be chosen as the root of a full binary tree.
Since performing operations on large trees is difficult, she defines the
binary depth
of a tree as the minimum $$$d$$$ satisfying that the tree is $$$d$$$-binary. Specifically, if there is no integer $$$d \ge 1$$$ such that the tree is $$$d$$$-binary, the binary depth of the tree is $$$-1$$$.
Iris now has a tree consisting of only vertex $$$1$$$. She wants to add $$$n - 1$$$ more vertices to form a larger tree. She will add the vertices one by one. When she adds vertex $$$i$$$ ($$$2 \leq i \leq n$$$), she'll give you an integer $$$p_i$$$ ($$$1 \leq p_i  \lt  i$$$), and add a new edge connecting vertices $$$i$$$ and $$$p_i$$$.
Iris wants to ask you the binary depth of the tree formed by the first $$$i$$$ vertices for each $$$1 \le i \le n$$$. Can you tell her the answer?"
2006,D,Iris and Adjacent Products,2600,"['data structures', 'greedy', 'implementation', 'math']",978,"Iris has just learned multiplication in her Maths lessons. However, since her brain is unable to withstand too complex calculations, she could not multiply two integers with the product greater than $$$k$$$ together. Otherwise, her brain may explode!
Her teacher sets a difficult task every day as her daily summer holiday homework. Now she is given an array $$$a$$$ consisting of $$$n$$$ elements, and she needs to calculate the product of each two adjacent elements (that is, $$$a_1 \cdot a_2$$$, $$$a_2 \cdot a_3$$$, and so on). Iris wants her brain to work safely, and in order to do that, she would like to modify the array $$$a$$$ in such a way that $$$a_i \cdot a_{i + 1} \leq k$$$ holds for every $$$1 \leq i  \lt  n$$$. There are two types of operations she can perform:
She can rearrange the elements of the array $$$a$$$ in an arbitrary way.
She can select an arbitrary element of the array $$$a$$$ and change its value to an arbitrary integer from $$$1$$$ to $$$k$$$.
Iris wants to minimize the number of operations of
type $$$2$$$
that she uses.
However, that's completely not the end of the summer holiday! Summer holiday lasts for $$$q$$$ days, and on the $$$i$$$-th day, Iris is asked to solve the Math homework for the subarray $$$b_{l_i}, b_{l_i + 1}, \ldots, b_{r_i}$$$. Help Iris and tell her the minimum number of type $$$2$$$ operations she needs to perform for each day. Note that the operations are
independent
for each day, i.e. the array $$$b$$$ is not changed."
2006,C,Eri and Expanded Sets,2300,"['data structures', 'divide and conquer', 'math', 'number theory', 'two pointers']",2068,"Let there be a set that contains
distinct
positive integers. To expand the set to contain as many integers as possible, Eri can choose two integers $$$x\neq y$$$ from the set such that their average $$$\frac{x+y}2$$$ is still a positive integer and isn't contained in the set, and add it to the set. The integers $$$x$$$ and $$$y$$$ remain in the set.
Let's call the set of integers
consecutive
if, after the elements are sorted, the difference between any pair of adjacent elements is $$$1$$$. For example, sets $$$\{2\}$$$, $$$\{2, 5, 4, 3\}$$$, $$$\{5, 6, 8, 7\}$$$ are consecutive, while $$$\{2, 4, 5, 6\}$$$, $$$\{9, 7\}$$$ are not.
Eri likes consecutive sets. Suppose there is an array $$$b$$$, then Eri puts all elements in $$$b$$$ into the set. If after a finite number of operations described above, the set can become consecutive, the array $$$b$$$ will be called
brilliant
.
Note that if the same integer appears in the array multiple times, we only put it into the set
once
, as a set always contains distinct positive integers.
Eri has an array $$$a$$$ of $$$n$$$ positive integers. Please help him to count the number of pairs of integers $$$(l,r)$$$ such that $$$1 \leq l \leq r \leq n$$$ and the subarray $$$a_l, a_{l+1}, \ldots, a_r$$$ is brilliant."
2006,B,Iris and the Tree,1800,"['brute force', 'data structures', 'dfs and similar', 'dsu', 'math', 'trees']",4342,"Given a rooted tree with the root at vertex $$$1$$$. For any vertex $$$i$$$ ($$$1  \lt  i \leq n$$$) in the tree, there is an edge connecting vertices $$$i$$$ and $$$p_i$$$ ($$$1 \leq p_i  \lt  i$$$), with a weight equal to $$$t_i$$$.
Iris does not know the values of $$$t_i$$$, but she knows that $$$\displaystyle\sum_{i=2}^n t_i = w$$$ and each of the $$$t_i$$$ is a
non-negative integer
.
The vertices of the tree are numbered in a special way: the numbers of the vertices in each subtree are consecutive integers. In other words, the vertices of the tree are numbered in the order of a depth-first search.
The tree in this picture satisfies the condition. For example, in the subtree of vertex $$$2$$$, the vertex numbers are $$$2, 3, 4, 5$$$, which are consecutive integers.
The tree in this picture does not satisfy the condition, as in the subtree of vertex $$$2$$$, the vertex numbers $$$2$$$ and $$$4$$$ are not consecutive integers.
We define $$$\operatorname{dist}(u, v)$$$ as the length of the simple path between vertices $$$u$$$ and $$$v$$$ in the tree.
Next, there will be $$$n - 1$$$ events:
Iris is given integers $$$x$$$ and $$$y$$$, indicating that $$$t_x = y$$$.
After each event, Iris wants to know the maximum possible value of $$$\operatorname{dist}(i, i \bmod n + 1)$$$
independently
for each $$$i$$$ ($$$1\le i\le n$$$). She only needs to know the sum of these $$$n$$$ values. Please help Iris quickly get the answers.
Note that when calculating the maximum possible values of $$$\operatorname{dist}(i, i \bmod n + 1)$$$ and $$$\operatorname{dist}(j, j \bmod n + 1)$$$ for $$$i \ne j$$$, the unknown edge weights
may be different
."
